INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCE_ITEM_ID,WORK_DAILY,WORK_ATTENDANCE,ATD_WORK_DAILY,ATD_WORK_ATTENDANCE,WORK_SUPPORT
,,,,,,,,0,"000000000000","000000000000-0000",380,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",381,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",382,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",383,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",384,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",385,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",386,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",387,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",388,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",389,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",390,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",391,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",392,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",393,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",394,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",395,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",396,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",397,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",398,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",399,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",400,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",401,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",402,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",403,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",404,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",405,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",406,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",407,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",408,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",409,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",410,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",411,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",412,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",413,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",414,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",415,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",416,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",417,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",418,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",419,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",420,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",421,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",422,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",423,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",424,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",425,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",426,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",427,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",428,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",429,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",430,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",431,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",432,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",433,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",434,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",435,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",436,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",437,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",438,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",439,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",440,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",441,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",442,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",443,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",444,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",445,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",446,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",447,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",448,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",449,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",450,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",451,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",452,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",453,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",454,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",455,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",456,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",457,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",458,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",459,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",460,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",461,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",462,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",463,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",464,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",465,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",466,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",467,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",468,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",469,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",470,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",471,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",472,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",473,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",474,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",475,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",476,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",477,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",478,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",479,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",480,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",481,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",482,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",483,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",484,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",485,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",486,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",487,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",488,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",489,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",490,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",491,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",492,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",493,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",494,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",495,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",496,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",497,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",498,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",499,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",500,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",501,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",502,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",503,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",504,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",505,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",506,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",507,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",508,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",509,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",510,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",511,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",512,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",513,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",514,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",515,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",516,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",517,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",530,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",531,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",532,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",533,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",534,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",535,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",536,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",537,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",538,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",539,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",540,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",541,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",542,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",543,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",544,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",545,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",546,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",547,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",548,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",549,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",550,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",551,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",552,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",553,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",554,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",555,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",556,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",557,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",558,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",559,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",560,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",561,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",562,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",563,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",564,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",565,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",566,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",567,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",568,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",569,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",570,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",571,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",572,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",573,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",574,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",575,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",576,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",577,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",578,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",579,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",580,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",581,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",582,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",583,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",584,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",585,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",586,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",587,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",588,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",589,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",590,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",591,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",592,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",593,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",594,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",595,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",596,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",597,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",598,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",599,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",600,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",601,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",602,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",603,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",604,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",605,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",606,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",607,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",608,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",609,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",610,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",611,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",612,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",613,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",614,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",615,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",616,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",617,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",618,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",619,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",620,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",621,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",622,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",623,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",624,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",625,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",626,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",627,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",628,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",629,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",630,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",631,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",632,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",633,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",634,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",635,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",636,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",637,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",638,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",639,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",640,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",641,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",642,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",643,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",644,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",645,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",646,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",647,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",648,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",649,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",650,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",651,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",652,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",653,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",654,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",655,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",656,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",657,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",658,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",659,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",660,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",661,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",662,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",663,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",664,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",665,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",666,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",667,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",668,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",669,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",670,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",671,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",672,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",673,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",674,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",675,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",676,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",677,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",678,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",679,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",680,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",681,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",682,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",683,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",684,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",685,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",686,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",687,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",688,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",689,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",690,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",691,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",692,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",693,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",694,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",695,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",696,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",697,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",698,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",699,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",700,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",701,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",702,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",703,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",704,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",705,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",706,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",707,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",708,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",709,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",710,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",711,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",712,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",713,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",714,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",715,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",716,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",717,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",718,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",719,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",720,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",721,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",722,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",723,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",724,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",725,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",726,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",727,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",728,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",729,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",730,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",731,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",732,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",733,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",734,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",735,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",736,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",737,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",738,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",739,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",740,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",741,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",742,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",743,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",744,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",745,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",746,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",747,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",748,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",749,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",750,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",751,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",752,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",753,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",754,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",755,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",756,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",757,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",758,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",759,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",760,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",761,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",762,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",763,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",764,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",765,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",766,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",767,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",768,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",769,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",770,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",771,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",772,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",773,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",774,true,true,true,true,false
,,,,,,,,0,"000000000000","000000000000-0000",775,true,true,true,true,false
